province,date,cases,year,population,temp_mean,temp_max,temp_min,precip_total,rh_mean,oni,dmi,month,incidence_per_100k,time_index
BANTEN,2020-06-01,253.0,2020,11904000,26.27,29.85,23.42,174.9,85.66666666666667,-0.23,0.454,6,2.1253360215053765,168
BANTEN,2020-07-01,204.0,2020,11904000,26.26129032258065,30.125806451612902,23.05161290322581,113.4,81.16129032258064,-0.36,0.32,7,1.7137096774193548,169
BANTEN,2020-08-01,92.0,2020,11904000,26.641935483870967,30.98709677419355,23.14516129032258,108.0,78.61290322580645,-0.53,-0.183,8,0.7728494623655914,170
BANTEN,2020-10-01,58.0,2020,11904000,26.94516129032258,31.36774193548387,23.63225806451613,169.0,79.74193548387096,-1.12,0.074,10,0.48723118279569894,171
BANTEN,2020-11-01,91.0,2020,11904000,26.59333333333333,30.493333333333332,23.686666666666667,192.4,83.33333333333333,-1.2,0.02,11,0.7644489247311828,172
BANTEN,2020-12-01,60.0,2020,11904000,25.719354838709677,28.70967741935484,23.641935483870967,325.2,86.38709677419355,-1.08,0.03,12,0.5040322580645161,173
BANTEN,2021-01-01,72.0,2021,12015500,25.5,28.251612903225805,23.41290322580645,279.1,88.06451612903226,-0.91,0.051,1,0.5992259997503225,174
BANTEN,2021-02-01,66.0,2021,12015500,25.635714285714283,28.614285714285717,23.467857142857145,261.5,88.03571428571429,-0.79,0.243,2,0.549290499771129,175
BANTEN,2021-03-01,115.0,2021,12015500,26.11935483870968,29.883870967741935,23.148387096774194,222.8,85.51612903225806,-0.71,0.266,3,0.9570970829345429,176
BANTEN,2021-04-01,152.0,2021,12015500,26.17,29.6,23.19333333333333,217.9,86.0,-0.55,0.25,4,1.2650326661395697,177
BANTEN,2021-05-01,145.0,2021,12015500,26.67096774193548,30.274193548387096,23.706451612903223,166.6,85.3225806451613,-0.39,0.009,5,1.2067745828305105,178
BANTEN,2021-06-01,88.0,2021,12015500,25.913333333333338,29.6,23.123333333333335,226.9,87.1,-0.3,-0.002,6,0.7323873330281719,179
BANTEN,2021-07-01,82.0,2021,12015500,26.15806451612903,30.19032258064516,22.774193548387096,78.3,81.83870967741936,-0.35,-0.228,7,0.6824518330489784,180
BANTEN,2021-08-01,114.0,2021,12015500,26.383870967741935,30.24516129032258,23.1,131.7,81.2258064516129,-0.45,-0.099,8,0.9487744996046773,181
BANTEN,2021-09-01,153.0,2021,12015500,26.376666666666665,30.22,23.163333333333338,226.0,82.4,-0.63,-0.058,9,1.2733552494694353,182
BANTEN,2021-10-01,249.0,2021,12015500,26.990322580645163,31.793548387096777,23.38064516129032,161.4,79.03225806451613,-0.76,-0.091,10,2.0723232491365318,183
BANTEN,2021-11-01,419.0,2021,12015500,26.25,29.966666666666665,23.476666666666667,253.4,84.0,-0.91,0.069,11,3.487162415213682,184
BANTEN,2021-12-01,481.0,2021,12015500,26.13225806451613,29.94516129032258,23.38064516129032,332.4,85.25806451612904,-0.87,-0.12,12,4.003162581665349,185
BANTEN,2022-01-01,737.0,2022,12127000,26.15806451612903,30.03548387096774,23.05806451612903,190.8,83.48387096774194,-0.82,-0.056,1,6.077348066298343,186
BANTEN,2022-02-01,351.0,2022,12127000,26.057142857142857,29.714285714285715,23.32857142857143,238.6,83.46428571428571,-0.79,-0.083,2,2.89436793930898,187
BANTEN,2022-03-01,281.0,2022,12127000,26.348387096774193,30.19032258064516,23.33225806451613,230.2,84.09677419354838,-0.86,-0.093,3,2.3171435639482145,188
BANTEN,2022-04-01,425.0,2022,12127000,26.526666666666664,30.65666666666667,23.553333333333335,232.4,83.2,-0.95,-0.068,4,3.5045765646903604,189
BANTEN,2022-05-01,394.0,2022,12127000,26.4,30.41290322580645,23.529032258064515,227.9,85.58064516129032,-0.9,-0.122,5,3.2489486270305927,190
